gen_id,ref_id,dialect_region,gen_text,gen_phoneme,gen_dialect,speaker_id,ref_text,sentence_id,gender,age,token_count
10_Bern_2a4acb33-759e-411f-bbd0-2470080758fb,10,Bern,Das Interesse am nachhaltigen Tourismus wächst immer mehr Reisendeile gewährt auf umweltfreundliche Hotels und Aktivitäten. Der Trend könnte Tourismusindustrie langfristig fremden.,eː oː l ə d a n s ɪ t ɔ n f a s oː aʊ n x aʊ t ə d ɪ ts ʊ d ɪ s m ʊ s v ɔ x s t ɪ m ɜ m eː d ɑː ɪ s ə n d iː ɡ ɛ ɡ ɛ v ɑː ɾ t uː f oː m v a l t f y n d ʊ f iː h oː t ə z ʊ n aʊ x t iː v i t ɑː t ə d ɑː t r a n t h ʊ n d iː ts ʊ b ɪ s t ə n s ɪ n d ɪ ʃ t iː l ɪ l oː ŋ f y ʃ t ɪ t f r a m,Basel,2a4acb33-759e-411f-bbd0-2470080758fb,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,male,twenties,26
10_Zürich_6d34bfbb-2de2-48d9-891d-ae216f9b347b,10,Zürich,das Interesse an nachhaltigem Tourismus wächst. Immer mehr reisen die leckeren Werte auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,s ɪ n d r a s ɑː n aʊ x aʊ d iː d ə n t uː r ɪ s m ʊ s v ɑː s t ɪ m m eː ə ɛ r aɪ s ə n d iː l aɪ t ə v ɑː t uː f uː m b ɑː l t f uː n d ə f iː h oː t æ l ʊ m d aʊ x t iː d iː t ɛ ɛ t ə d ɑː t r ɛ n t f a n d iː t uː r ɪ s m ə z n d ɪ ʃ t eː aʊ m f l y ʃ t ɪ k f r a a n t ə,Basel,6d34bfbb-2de2-48d9-891d-ae216f9b347b,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,male,twenties,26
10_Basel_8f16829d-1a64-4145-927c-d6738a07ea24,10,Basel,Das Interesse an nachhaltigem Tourismus wächst. Mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Der Trend könnte die Tourismusindustrie langfristig verändern.,l ɪ n d ə z ɪ n d a s oː aɪ n n ø h ɛ l t ɪ ɡ ə n t uː ɪ s m ʊ s ø m v ɛ k s t ɛ n ə m eː r aɪ z ə n d iː l eɪ t ə v ɛ t d uː f uː m æ f uː n t ə f iː h ɛ t l ʊ ŋ d a k t iː v iː t eː t ə d ɛ t r ɛ n t p ɛ n t iː t uː s m ə s ɪ n t ɪ ʃ t iː aʊ n f r ç t ɪ k f l a n d ə,Basel,8f16829d-1a64-4145-927c-d6738a07ea24,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,male,thirties,26
10_Wallis_fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,10,Wallis,"Interesse an nachhaltigem Tourismus wächst, immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.",i d a s e ɔ n n aʊ x ɔ l t ɪ ɡ ə t u r i s m u s v ɔ k s t ɪ m ə r m eː r aɪ z ə n d ə l e ɡ ə v ɛ r t uː f uː m v a l f r oɪ n t l e f eː h o t ɛ l u n t ɔ k t i i t a t ə d iː z ə t r ɛ n t f a n t ə t u r i s m u s ɪ n d u ʃ t r iː l a ŋ f r ɪ ʃ t ɪ k f ɛ r a n d r ə,Basel,fb1b67be-8d8f-47bb-b15c-ee1138f0d4ac,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,female,twenties,26
10_Graubünden_031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,10,Graubünden,dass Interesse an nachhaltigem Tourismus wächst. Immer mehr reisen die Lecken auf umweltfreundliche Hotels und Aktivitäten. Der Trend könnte die Tourismusindustrie langfristig verringern.,e t e d a i n t r e s ə a n ɔ x a l t i ɡ ə m t u r i s m u s v a k s t ɪ m r m e r aɪ z ə n d iː l e t ə f uː m v ɛ l t f r y n t i x iː h o t ɛ l s u n t a a k t i v i t eː ə d ɛ t r e n t k o n t i t u r i s m o s i n t u ʃ t r iː l a ŋ f r i ʃ t i k f r e,Basel,031b0a74-5bdd-47e7-b8b7-9bb58d0e8c72,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,female,twenties,26
10_Basel_e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,10,Basel,das Interesse am nachhaltigen Tourismus wächst enorm mehr. Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern und das,n z ɪ n t r a ts ə n oː x a l t ɪ ɡ ə n t uː r eː s m oː v ɔ k s t e n oː m eː ə r aɪ s ə n d iː l eː ɡ ə v a t uː f uː m v a l t f ɪ n t ə x iː h oː t ɛ l ʊ n t aʊ x d iː v iː t a t ə d ɑː t r ɛ n t x a n t iː t uː r ɪ s m u s ɪ n d ʊ ʃ t r iː l aʊ m f ə ɪ ç t ɪ k f ə r a n d r ə ʊ n t a s,Basel,e903f18d-7bbb-4fb6-aaa3-0f7d965027fb,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,male,twenties,26
10_Innerschweiz_005039b8-898f-48d8-b7cc-8a16bd1055c8,10,Innerschweiz,Das Interesse auf den Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Die Trend könnte die Tourismusindustrie langfristig.,iː r ə n d a s ɛ ɪ n t r a s t ə n oː aʊ s t iː n t r i s m ʊ s v ɔ s t ɪ m ə m eː r aɪ z ə n d iː l ɛ k ə v ɛ r t uː f m v a l t f r y n t l ɪ x ə h oː t ɛ l ʊ n t ɑː k t i v i t eː t ə t eː d eː t r ɛ n t x a n t i t u r i s m ʊ s ɪ n d u ʃ t r iː l aʊ m f r ɪ ç t,Basel,005039b8-898f-48d8-b7cc-8a16bd1055c8,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,female,fourties,26
10_Graubünden_ce50fa32-dbc4-4f72-bd5f-5128784a5abc,10,Graubünden,Interesse an nachhaltigem Tourismus wächst immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Der Trend könnte die Tourismusindustrie langfristig verändern.,s ɪ n t r ɛ s a n aʊ x a l t ɪ ɡ ə m t u r i s m ʊ s v a k s t ɪ m ə r m eː r ɛ aɪ s t ə n d iː l eː d ə n v ɛ r t oː f ʊ m ɛ l f r y n t l ɪ x aɪ h oː x t ɛ l z o n d a k t iː v i t eː t ə d ɛ t r ɛ n t k ø n t d iː t u r iː s m u s ɪ n d u ʃ t r iː l a ŋ f r ɪ ʃ t ɪ k f ɛ r ɛ n t ə r ə,Basel,ce50fa32-dbc4-4f72-bd5f-5128784a5abc,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,female,twenties,26
10_Zürich_ce8839ae-3b20-491c-8c33-cef08b4def6e,10,Zürich,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende listen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ə n tʃ ɪ n t r a s s ə n ɔ θ h aʊ l t ɪ k ɪ t ʊ r iː s m ʊ s m ɔ x s t iː m ə m eɪ r aɪ z ə n d iː l ɪ ʃ t v eː t oː f uː m v ɑː ts uː t f ɛ h oː p t ə ʊ n t ɔ k t iː v iː t ɑː t ð a t r e s f ɔ n d iː t oː r i s m s ɪ n t uː ʃ iː v ɔ f ɪ ʃ tʃ ɪ f r a n t,Basel,ce8839ae-3b20-491c-8c33-cef08b4def6e,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,male,sixties,26
10_Ostschweiz_684dd9cf-2844-407b-9a7f-12e7b559773f,10,Ostschweiz,Interessen an nachhaltigem Tourismus wächst. Immer mehr eisen die Regeln Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,eː t ɪ n t r ɛ s s ə l ɑː n ə n ɔ x a l t ɪ ɡ ə n t uː r ɪ s m ʊ s v ɔ s t ɪ m ɜ m ɛ r aɪ s ə n d iː d ɛ ɾ ɡ ə v ɛ d u f uː m b ɛ l t f y n t l ɪ ç ə h oː x t ɛ l s ʊ n t a x t iː v iː t ɛ t ə d ɛ ɾ t r ɛ n t f ɛ n t t iː t uː r i s m ʊ ɪ n d u ʃ t r iː l aʊ n f r ɪ ç t ɪ k f ɛ r n d ə r ə,Basel,684dd9cf-2844-407b-9a7f-12e7b559773f,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,female,fourties,26
10_Graubünden_f2feaf58-1285-4fc1-831d-5c1b013b7e0b,10,Graubünden,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Der Trend könnte die Tourismusindustrie langfristig verändern.,d ɛ z ɪ n t r ɛ s ə a n ɔ x a l t ɪ ɡ ə m t u r i s m u s v ɔ k s t ɪ m ə r m eː r aɪ s ə n d iː l ɛ k t ə v ɛ r t uː f uː m v ɛ l t f r y n t l x iː h oː k t ɛ l ʊ n t aʊ k t i v iː t ɛ t ə d ɛ t r ɪ n t k ɛ n t d iː t u r i s m u s ɪ n d u ʃ t r iː l a ŋ f r ɪ ʃ t ɪ k f ɛ r ɛ n d ə r ə v ɛ l,Basel,f2feaf58-1285-4fc1-831d-5c1b013b7e0b,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,female,fourties,26
10_Bern_887b50f8-215b-4a1d-8f32-13516da6506f,10,Bern,"Schalen, das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.",ɛ ʃ ɑː l ə n s ɪ t ɪ n t r ɛ s s ə ɔ n aʊ x h aʊ t ɪ ɡ ə m t uː r i s m ʊ s v ɑː x s t ɪ m ə m ɛ r r aɪ z ə n d iː l ɛ k ɛ v a t oː f oː m aʊ t f r y n t l ɪ x iː h ɔ t ɛ l ʊ s ʊ n t aʊ t iː v iː t ɛ t ə d a t r ɛ n t x ɔ n t t uː r i s m u s ɪ n d u ʃ t r iː l ɑː ŋ f r ɪ ʃ t ɪ k f ɛ r a n d ə r ə,Basel,887b50f8-215b-4a1d-8f32-13516da6506f,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,female,sixties,26
10_Ostschweiz_8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,10,Ostschweiz,dessen auch nachhaltiger Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Der Trend könnte die Tourismusindustrie langfristig verändern.,eː s ts ə n ɑː m ə aʊ x aʊ t d iː d ɛ t uː i s m ʊ s v ɔ k s t iː m o m eː r aɪ s ə n d iː l eɪ ɡ ə l eː ɾ t ə f oː m m b ə ts oː ɪ n t r f iː h oː t ə z u n b a k x t iː v i t eː t ə d ɛ ɾ t ŋ t f ʊ n d iː t uː i s m ʊ s ɪ n d u ʃ t r iː l ɑː ŋ f r ɪ ç t ɪ k f r œ n d ə,Basel,8d167b1c-7f89-4487-a0a9-2bbe08bf0b41,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,male,fourties,26
10_Bern_ba118975-5963-4495-927a-a78d19dd98c1,10,Bern,Das Interesse an nachhaltigem Tourismus wacht. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Diesen Trend könnte die Tourismusindustrie langfristig halten.,ɪ s ə m p r a s ɔ n ɔ x aʊ t iː k ʊ n t u r ɪ s m ʊ s v ɔ aʊ z oː ɪ m ə r m eː r ə eː ə n t iː l ə d ɛ v a t uː s uː m b ɑː l t ts uː n d uː x iː h x d aɪ l ʊ n d aʊ x d iː d iː t ɑː t ə d a p r ɛ n t o n d iː t u r i s m ʊ s e n t u ʃ t r iː l ɔ m f r i ʃ t iː k ɛ n t ə,Basel,ba118975-5963-4495-927a-a78d19dd98c1,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,male,fourties,26
10_Basel_fd72db57-c291-43e6-840e-92e06f83ae56,10,Basel,Das Interesse am nachhaltigen Tourismus wächst. Immer mehr reisen die Legeräte auf umweltfreundliche Hotels und Aktivitäten. Der Trend fällt die Tourismusindustrie langfristig für andere.,oː m z ɪ n t r a s ɔ n ɔ x ɑː l t ə d eː n t uː r ɪ s m ʊ s f ɔ ɾ s t ɪ m ɜ m eː h aɪ l s ə n d iː l eɪ ɡ ə r ɑː t ʊ f uː m h a l t f oː l n t iː f iː h oː p ɛ l s ʊ n t aʊ f d iː b ø t ə d ɑː a ɾ t r eː ə n t f ɔ l t t uː ɪ s m ʊ z eː ə n d iː ʃ t r iː l ɔ m f r ɪ ç t ɪ k f ɔ ɾ a ə n t ə r a,Basel,fd72db57-c291-43e6-840e-92e06f83ae56,Das Interesse an nachhaltigem Tourismus wächst. Immer mehr Reisende legen Wert auf umweltfreundliche Hotels und Aktivitäten. Dieser Trend könnte die Tourismusindustrie langfristig verändern.,ChatGPT,male,twenties,26
4_Graubünden_6516567b-0d9b-4853-880c-d5f0327dd384,4,Graubünden,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",eː d iː t ɛ x n ʊ l oː ɡ ɪ ʃ f oː r tʃ iː t f ə r ɛ n d ə r d eː m r m eː d iː ɔ t ʊ n d iː z ɪ m ʃ ɑː f ə n f iː l ə ʊ n t ə n eː m ə z eː ts n ʊ f l ɪ k ts iː p l ɔ r b ə s m ʊ d ɛ l ts ʊ m d m oː d ɛ r n ə n aʊ r b ə ts aɪ l t r ɛ x ts v ɛ r d ə d iː f ɛ r ɛ n d r ɪ ɡ ə b r ɪ ŋ t z oː v oː l ʃ aʊ s ə ɑː l s aʊ x r uː s f oː t ə ɡ ə m iː t z ɪ x b ɪ n t t ɪ n t,Basel,6516567b-0d9b-4853-880c-d5f0327dd384,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",ChatGPT,male,fourties,41
4_Bern_887b50f8-215b-4a1d-8f32-13516da6506f,4,Bern,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle und der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit.",n eː t ə t ɛ x n ɔ l ɔ ɡ ɪ ʃ f ɔ ʃ ɪ t f ə r a n d ə r ə t eː b ə m ə m ɛ d iː ɑː t ʊ n d iː s v iː m ə ʃ ɔ f f ə ɪ m f eː l iː ʊ n t ə n a m a s eː ts ə ʊ f f ɛ ɾ ɛ k s iː b iː ɔ r b aɪ t s m o d ɛ l l ʊ n d ə m oː d ɛ r n ə n aʊ r m aɪ ts v aɪ d a x t v ɛ t ə h iː f ɛ r a n d ə l iː d ɛ b r ɪ ŋ ə s oː v ɔ ʒ ɑ̃ s ə aʊ s oː h ɛ r uː s f oː t r ɪ k ə m ɪ,Basel,887b50f8-215b-4a1d-8f32-13516da6506f,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",ChatGPT,female,sixties,41
4_Wallis_0b890339-031a-43ef-bc2e-5e8b5ac5e613,4,Wallis,"Der technologische Fortschritt verändert innerlich die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",d ɛ t ɛ x n o l oː ɡ ɪ ʃ ə f ɔ r t ʃ iː t a n f ɪ r aɪ n d r ɪ t ɪ n ə r ə v eː ɪ ɡ ə ɔ r t ʊ n v iː z r ʃ ɔ f ə f eː d ə ʊ n d ə n aː m ə z ɛ t ə oː f p l e k s iː b l ɔ r b ɪ ts m o d ɛ l s oː m t ə r m o d ɛ r n ə ɔ r b ɪ ts v a l t b r a x ts v a r d ə d iː f ə r m d r ɪ ɡ ə b r ɪ ŋ h ɛ n s z oː v oː l ʃ aʊ ts ə aʊ s a r iː s f ʊ r d ə ɡ ə m iː tʃ iː,Basel,0b890339-031a-43ef-bc2e-5e8b5ac5e613,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",ChatGPT,female,thirties,41
4_Bern_2a4acb33-759e-411f-bbd0-2470080758fb,4,Bern,"Ich habe mich aber technologisch vorgeschöpft, weil ich nicht immer mehr die Art und Weise habe, wie ich arbeite. Ich habe mich dann auch als flexibles Arbeitsmodell gesetzt, um dem modernen Arbeitsfeld gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",eː ɔ n ts oː v iː f oː uː t ɪ f oː ʃ f oː k ʃ ɪ f a m ɪ d ɪ ə m eː d iː aʊ t oː v iː ts ɪ b ə ʃ aʊ f ə ɑː m aɪ n ɜ ɪ r n ɜ n ɑː x z ɛ z ə f oː l t z iː d iː ɾ aʊ b ɪ s m oː d æ l ts uː m d ɛ ɾ m oː d ɛ ɾ n ə ɔ b ɪ ts f aɪ l t x l aɪ t ə h iː f ɛ r a n t ə ɾ b r ɪ n d ə s iː oː ʃ oː s ɪ n z z ʊ f oː d v iː d ə m ɪ t z iː,Basel,2a4acb33-759e-411f-bbd0-2470080758fb,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",ChatGPT,male,twenties,41
4_Zürich_4ee1811c-9884-4261-99cb-2f7346c8ea6e,4,Zürich,"Und die technologischen Fortschritte verändern immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich an die Hand.",d iː d ɛ x n ʊ l oː r ɪ ʃ ə f oː ɾ t ʃ ɪ t f ɛ r a n d ə r ə t ɪ m ɜ m eː ɾ d iː a l t ə n v iː z b ə ʃ ɛ f ə t f iː l ə ʊ n d ə n ɑː m a z eː ts ɪ d iː f ʊ l k z iː b ə ɾ b ə s m oː d aɪ ʊ n d ɛ m oː d ɛ n ɛ b ə ts v aɪ t b r a f ts v aɪ t ə d ɛ ɾ v ɛ r a n t ə d ɡ ə b r ɪ ŋ d ə ts ʊ m uː ʃ a s ə æ z aɪ n r uː s f oː t ɪ t ə n y ts ɪ f ɔ n t a n,Basel,4ee1811c-9884-4261-99cb-2f7346c8ea6e,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",ChatGPT,male,twenties,41
4_Basel_1cd99b41-8298-4180-aec6-bb65039c9ed7,4,Basel,"Der technologische Fortschritt verändert immer mehr die Art und Weise wie wir arbeiten und viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Ausforderungen mit sich.",d iː t ɛ x n ʊ l oː ɡ ɪ ʃ ə f oː ɾ ʃ t f ɛ ɾ a n ə t ɪ m ʊ m eː d ə ɾ t ə n t v iː z iː m iː ɾ ʃ ɔ f ə ʊ n d ɛ f iː l ʊ ŋ d ɛ n ɑː m ə s ɛ ts aɪ f r ɛ k z iː t iː ɑː b ə n s m ʊ d ɑː l ʊ n d iː m ʊ d ɛ ɾ n ə n aʊ b ʊ ts v aɪ l t ɡ r a x ts v ɑː t ə d iː f ɛ r a n t ə l ɪ ɡ ə b r eː n ɪ s v uː ʃ s ə aʊ s uː s f oː t ə ɡ ə m y ts ɪ x,Basel,1cd99b41-8298-4180-aec6-bb65039c9ed7,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",ChatGPT,male,twenties,41
4_Basel_8050767b-0a0e-43db-8754-2a42e896f7dd,4,Basel,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen so hohe Chancen als Herausforderungen mit sich.",d ɾ t ɛ x n ɔ l oː ɡ ɪ ʃ ə f ɔ ɾ t ʃ r ɪ t f ɛ ɾ a n d ə t ɪ m ɔ m eː d iː a ɾ t ə n d iː z iː m iː ɾ ʃ aʊ f ə f iː l iː ʊ n t ɜ n ɛ m ə s ɛ ts ə n uː f f l ɛ k z iː p l ɪ a ɾ p ə t s m oː d ɑː l ts uː m d ɛ m oː d ɛ ɾ n ə ɑː b ə ts v aɪ l t ɡ k a x t v ɑː ɾ d ə d iː f ɛ ɾ a n d ə r ɪ ɡ ə b r ɪ ɲ ə s z oː h oː l ʃ ɑ̃ s ə a l s ɛ ɾ h uː s z ʊ f ɔ ɾ d ɜ ɡ ə m iː t z ɪ ç,Basel,8050767b-0a0e-43db-8754-2a42e896f7dd,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",ChatGPT,female,thirties,41
4_Graubünden_aece75d7-5d2b-47a4-9f87-24962dfd2e38,4,Graubünden,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen so Chancen als auch Chancen, also Herausforderungen.",v ɛ h e n h l aɪ s ə b a d e k n ɔ l oː ɡ ɪ ʃ ə f oː r ʃ r iː t f ɛ r n d ə r ə d iː m ə r m eː d a r t ʊ n t v iː s eː m ɪ ɾ ʃ a f ə n v a s oː f iː l i ʊ n t n ɛ m a s eː ts ə n ɔ ɪ k s iː b l ɪ a r b aɪ t s m o d ɛ l ts ʊ m d r m o d ɛ r n ə a r b aɪ t v ɛ l t ɡ ə r ɛ x t v ɛ r d ə d iː a f ɛ r ɛ n d r i ɡ ə b r ɪ ŋ ə ts oː ʃ ɔ s ɑː s aʊ ʃ ɔ s ə aʊ s h ɛ r uː s f ɔ r d r ɪ,Basel,aece75d7-5d2b-47a4-9f87-24962dfd2e38,"Der technologische Fortschritt verändert immer mehr die Art und Weise, wie wir arbeiten. Viele Unternehmen setzen auf flexible Arbeitsmodelle, um der modernen Arbeitswelt gerecht zu werden. Diese Veränderungen bringen sowohl Chancen als auch Herausforderungen mit sich.",ChatGPT,female,fourties,41
