name,speaker_id,dialect,sample_id,text,gender,snr,c50,utterance_pitch_mean,utterance_pitch_std,speaking_rate,phonemes,stoi,si-sdr,pesq,pitch,speaking_rate_cls,noise,reverberation,speech_monotony,sdr_noise,pesq_speech_quality,quality
Wallis_23fb88b4029545a4fb7ffa28b82e29841a79fe4e7dd26f811d0914d0e95b7334,0b890339-031a-43ef-bc2e-5e8b5ac5e613,Wallis,23fb88b4029545a4fb7ffa28b82e29841a79fe4e7dd26f811d0914d0e95b7334,Danach habe sie aber das normale Prozedere durchlaufen.,female,72.70111846923828,46.85304260253906,185.6944732666016,36.741310119628906,3.546099290780142,  si eɪbɜ˞ dæs   .,0.9886391162872314,29.87517547607422,4.0921125411987305,slightly low pitch,slightly slowly,very clear,quite confined sounding,quite monotone,very clear,wonderful speech quality,Good
Wallis_2b86a08ae63c6105908894a6c60ccc96eacded7da38eea389d4be59031cb086d,0b890339-031a-43ef-bc2e-5e8b5ac5e613,Wallis,2b86a08ae63c6105908894a6c60ccc96eacded7da38eea389d4be59031cb086d,Jedoch mit dem Versprechen die Entschädigungen auf die neue Amtsperiode zu überprüfen.,female,67.17601776123047,47.16421890258789,244.8317413330078,143.2782440185547,4.032258064516129, ɛmaɪti   daɪ   daɪ nui   .,0.9964062571525574,27.451740264892575,3.761130571365357,slightly low pitch,slightly slowly,quite clear,quite confined sounding,slightly expressive,very clear,great speech quality,Good
Basel_969ccd977b7bf747c1c29d28867ed07608e923cd69513f12a9026d2ced34bbfe,12fb73be-cf60-4794-befb-381682ccda9a,Basel,969ccd977b7bf747c1c29d28867ed07608e923cd69513f12a9026d2ced34bbfe,Die Kamera nahm aber nur zwei Bilder pro Sekunde auf.,female,62.524513244628906,59.65083694458008,166.5996856689453,19.38088035583496,5.555555555555555,daɪ  næm eɪbɜ˞ nʊɹ   pɹoʊ  .,0.9925870299339294,25.16046524047852,3.545982599258423,quite low pitch,moderate speed,quite clear,very confined sounding,very monotone,very clear,great speech quality,Good
Basel_9e3a11e3b2cb6551b50900a2efc48246f57780a750c8071ee74b062eae4f5e3a,12fb73be-cf60-4794-befb-381682ccda9a,Basel,9e3a11e3b2cb6551b50900a2efc48246f57780a750c8071ee74b062eae4f5e3a,Ich mache zwei Bemerkungen.,female,55.44899368286133,57.47303009033203,149.61508178710938,12.803449630737305,4.185692541856925,ɪtʃ mætʃ  .,0.9970454573631288,21.362335205078125,3.571927785873413,quite low pitch,slightly slowly,slightly clear,very confined sounding,very monotone,almost no noise,great speech quality,Good
Basel_9e7c52a820cfdb7c3f1638096613874f772ffddccda4f61e95e549462f1a5b15,12fb73be-cf60-4794-befb-381682ccda9a,Basel,9e7c52a820cfdb7c3f1638096613874f772ffddccda4f61e95e549462f1a5b15,Die Polizei könne die Sicherheit der Schulen nicht gewährleisten.,female,63.19652938842773,59.095314025878906,164.92710876464844,23.936437606811523,4.065040650406504,daɪ   daɪ  dɜ˞   .,0.9989001750946044,25.506248474121094,3.668008804321289,quite low pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,great speech quality,Good
Basel_c429fa472fa8839fb922bd89e903f87eb044d0a847d5f40138b70e52e9a9b7b0,12fb73be-cf60-4794-befb-381682ccda9a,Basel,c429fa472fa8839fb922bd89e903f87eb044d0a847d5f40138b70e52e9a9b7b0,Das ist uns auch aufgefallen.,female,63.27989959716797,59.67342376708984,159.41046142578125,12.98080062866211,4.303599374021909,dæs   ɔtʃ .,0.9981670379638672,22.15761947631836,3.687627077102661,quite low pitch,slightly slowly,quite clear,very confined sounding,very monotone,almost no noise,great speech quality,Good
Basel_d62f3e4e2de3e72f6c2a28787e7b9da4b1ec46213112ab0bb1aeda1e6aa52cf1,12fb73be-cf60-4794-befb-381682ccda9a,Basel,d62f3e4e2de3e72f6c2a28787e7b9da4b1ec46213112ab0bb1aeda1e6aa52cf1,Am Anfang flohen die Tiere noch vor ihr.,female,65.69071960449219,59.1388053894043,188.9648895263672,25.168289184570312,3.684807256235828,æm   daɪ    .,0.996737539768219,18.36556625366211,3.6433863639831534,quite low pitch,slightly slowly,quite clear,very confined sounding,very monotone,almost no noise,great speech quality,Good
Basel_acad83c56c3ae6e964779c4a044a06952131cdb3b8194ba616eb3ed44795b5af,8f16829d-1a64-4145-927c-d6738a07ea24,Basel,acad83c56c3ae6e964779c4a044a06952131cdb3b8194ba616eb3ed44795b5af,Gegenüber Russland sollten wir dem Frieden eine Chance geben.,male,64.7115478515625,55.56085205078125,208.37245178222656,155.66921997070312,4.480286738351254,     fɹidʌn  tʃæns .,0.9955366849899292,23.21384620666504,3.905485153198242,very high pitch,slightly slowly,quite clear,very confined sounding,slightly expressive,almost no noise,wonderful speech quality,Good
Basel_b432eff4a73c252aff5d4fc1fca9b617352367b559962c05f4ed604fc7de4240,8f16829d-1a64-4145-927c-d6738a07ea24,Basel,b432eff4a73c252aff5d4fc1fca9b617352367b559962c05f4ed604fc7de4240,Das lebt der Stadtrat seit vielen Jahren.,male,58.93321990966797,58.08576965332031,121.04361724853516,28.649045944213867,3.801169590643275,dæs  dɜ˞    .,0.9978708028793336,25.891963958740234,3.649816751480103,very high pitch,slightly slowly,quite clear,very confined sounding,very monotone,very clear,great speech quality,Good
Basel_b83a00ae0226613c0295d8fef6307a4abe20b6f0e00f3062356c5935161c5cfe,8f16829d-1a64-4145-927c-d6738a07ea24,Basel,b83a00ae0226613c0295d8fef6307a4abe20b6f0e00f3062356c5935161c5cfe,Die Fluktuation ist ein Zeichen dafür.,male,60.42354202270508,57.245567321777344,215.19161987304688,120.97517395019533,3.436426116838488,daɪ   aɪn  .,0.99659925699234,24.406139373779297,3.8328967094421382,very high pitch,slightly slowly,quite clear,very confined sounding,moderate intonation,almost no noise,wonderful speech quality,Good
Basel_bd6c1a83e40c71c199a531c1b3671132def055b61a78f58346b7db63a71b7e10,8f16829d-1a64-4145-927c-d6738a07ea24,Basel,bd6c1a83e40c71c199a531c1b3671132def055b61a78f58346b7db63a71b7e10,Für einmal kam Red Bull ins Rampenlicht.,male,63.84507369995117,54.91133499145508,175.97206115722656,43.727516174316406,4.510921177587845,  kæm ɹɛd bʊl ɪnz .,0.9913790225982666,21.04547119140625,3.505361795425415,very high pitch,slightly slowly,quite clear,very confined sounding,quite monotone,almost no noise,great speech quality,Good
Basel_bf9cc5187f156a9dcde3439d2f2ab4bd60de13401877757ef2730cd9098bc4d6,8f16829d-1a64-4145-927c-d6738a07ea24,Basel,bf9cc5187f156a9dcde3439d2f2ab4bd60de13401877757ef2730cd9098bc4d6,Wie wird die australische Regierung auf die Geiselnahme in Sydney reagieren?,male,63.46303176879883,48.477195739746094,156.9413299560547,51.40061950683594,4.597701149425288,  daɪ    daɪ  ɪn sɪdni ?,0.9976661205291748,24.738422393798828,3.50632119178772,very high pitch,slightly slowly,quite clear,quite confined sounding,quite monotone,almost no noise,great speech quality,Good
Bern_30495fd472759d0c2e662c959c58353d2edd3492e49830eab8d7885e60a9742c,887b50f8-215b-4a1d-8f32-13516da6506f,Bern,30495fd472759d0c2e662c959c58353d2edd3492e49830eab8d7885e60a9742c,Im Anschluss werden wir uns zu den stadträtlichen Anträgen äussern.,female,57.08895492553711,35.08515548706055,197.4788055419922,44.01771926879883,3.640776699029126,ɪm ænʃlʌs wɜ˞dʌn    dɛn   .,0.9844914078712464,27.22089385986328,3.68833589553833,slightly low pitch,slightly slowly,slightly clear,moderate reverberation,quite monotone,very clear,great speech quality,Good
Bern_72296f2aab530a947106545ddcaca1a64ff239d4a63cca835ec9fcd11365481b,887b50f8-215b-4a1d-8f32-13516da6506f,Bern,72296f2aab530a947106545ddcaca1a64ff239d4a63cca835ec9fcd11365481b,Erst dann sollte bspw. ein neues Label eingeführt werden.,female,49.89525985717773,57.92454528808594,198.12013244628903,61.483436584472656,4.297114794352363, dæn  . aɪn  leɪbʌl  wɜ˞dʌn.,0.9804377555847168,27.03882598876953,3.604907751083374,slightly low pitch,slightly slowly,slightly clear,very confined sounding,quite monotone,very clear,great speech quality,Good
Bern_79b4eb2a08165d9222cc8904e26051c4125753f8109bcd1a5197c6a13e527ee0,887b50f8-215b-4a1d-8f32-13516da6506f,Bern,79b4eb2a08165d9222cc8904e26051c4125753f8109bcd1a5197c6a13e527ee0,Für die SP hingegen geht der Pranger zu weit.,female,55.60247802734375,45.13852691650391,198.0082092285156,45.04756546020508,4.273504273504273, daɪ    dɜ˞ pɹeɪndʒɜ˞  .,0.979567527770996,25.448570251464844,3.528005361557007,slightly low pitch,slightly slowly,slightly clear,quite confined sounding,quite monotone,very clear,great speech quality,Good
Bern_7b5440c9713006be71431d1f3f240d8fe073407741b351bc235dd3ed30555244,887b50f8-215b-4a1d-8f32-13516da6506f,Bern,7b5440c9713006be71431d1f3f240d8fe073407741b351bc235dd3ed30555244,62 Tore haben sie in den 16 Begegnungen erzielt.,female,46.22099685668945,44.66096115112305,188.53468322753903,56.200870513916016,3.08641975308642, tɔɹ  si ɪn dɛn   .,0.986014485359192,28.078170776367188,3.5624425411224365,slightly low pitch,quite slowly,moderate ambient sound,quite confined sounding,quite monotone,very clear,great speech quality,Good
Bern_7edec9a624c34f4154a0c6852bed89f09049bb16eaffa1cd327d5ab2d8c60de5,887b50f8-215b-4a1d-8f32-13516da6506f,Bern,7edec9a624c34f4154a0c6852bed89f09049bb16eaffa1cd327d5ab2d8c60de5,Die Deutschen lieben ihn bis heute für seinen Beitrag zur Wende.,female,44.1777229309082,33.39634323120117,177.2745819091797,60.81752395629883,3.812636165577342,daɪ    bɪs      wɛnd.,0.9750882387161256,25.978700637817383,3.574756145477295,slightly low pitch,slightly slowly,moderate ambient sound,moderate reverberation,quite monotone,very clear,great speech quality,Good
Innerschweiz_4f7d31ae248d5718d95f19bcc976e49f2adf2d71e6c25f44442f4f4f75024f27,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,Innerschweiz,4f7d31ae248d5718d95f19bcc976e49f2adf2d71e6c25f44442f4f4f75024f27,Biel als Gegner findet er nicht lustig.,male,76.0086669921875,41.08072280883789,171.48806762695312,89.2301025390625,4.07925407925408,bil ælz   ɜ˞  lʌstɪɡ.,0.9782960414886476,21.42577743530273,3.8489837646484375,very high pitch,slightly slowly,very clear,slightly confined sounding,slightly monotone,almost no noise,wonderful speech quality,Good
Innerschweiz_5f651453340fd6d18cc625fb0fe8aba28f8a37716cf102ec3e65fda1c4f10720,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,Innerschweiz,5f651453340fd6d18cc625fb0fe8aba28f8a37716cf102ec3e65fda1c4f10720,Er sei mittels DNA-Test identifiziert worden.,male,73.8230972290039,34.86466979980469,178.6044158935547,89.43716430664062,4.451566951566952,ɜ˞   diɛneɪ-tɛst  wɜ˞dʌn.,0.9844038486480712,26.62854385375977,3.6279473304748535,very high pitch,slightly slowly,very clear,moderate reverberation,slightly monotone,very clear,great speech quality,Good
Innerschweiz_65388cb19f77c466165de1e012a8b41b1ae3eab01744bb14f1b31b954a5c0033,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,Innerschweiz,65388cb19f77c466165de1e012a8b41b1ae3eab01744bb14f1b31b954a5c0033,Viele Neuzuzüger lassen daher die Finger davon.,male,56.39504623413086,51.34144973754883,167.55670166015625,39.98092651367188,5.982905982905983,vil  læsʌn dɑɜ˞ daɪ fɪŋɡɜ˞ .,0.984727144241333,25.6230583190918,3.924489736557007,very high pitch,moderate speed,slightly clear,quite confined sounding,quite monotone,very clear,wonderful speech quality,Good
Innerschweiz_65d2480208b12903c7fda67da735b09997841fec7118b6ddcba4c0f431225d43,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,Innerschweiz,65d2480208b12903c7fda67da735b09997841fec7118b6ddcba4c0f431225d43,Die Auflösung gibts im Video!,male,75.32376098632812,39.28657150268555,152.6062774658203,65.25576782226562,4.11522633744856,daɪ   ɪm vɪdioʊ!,0.9669754505157472,25.49507522583008,3.6545097827911377,very high pitch,slightly slowly,very clear,slightly confined sounding,quite monotone,very clear,great speech quality,Good
Innerschweiz_68c1fc3c8d68608ff9fac846cbf51d3227dfdaafa8b0ee01bedc24f25b99c052,4a8346e7-fa21-49b9-9a6f-c69ef828a68c,Innerschweiz,68c1fc3c8d68608ff9fac846cbf51d3227dfdaafa8b0ee01bedc24f25b99c052,"Lange Worte, kurzer Sinn.",male,74.5208740234375,56.16041946411133,149.31248474121094,54.30905532836914,4.8500881834215175,"læŋ ,  sɪn.",0.9904854893684388,25.910572052001957,3.7269675731658936,very high pitch,moderate speed,very clear,very confined sounding,quite monotone,very clear,great speech quality,Good
Ostschweiz_000e62d2b32460b18f3cdeebe718c1d2a3afa41df86d3be199f2cbd2990c0ad3,831d404d-b189-42b6-8120-073c1f8af73c,Ostschweiz,000e62d2b32460b18f3cdeebe718c1d2a3afa41df86d3be199f2cbd2990c0ad3,"Ich habe das Gefühl, dass mich Leo Scherer Kleiner missverstanden hat.",male,47.5859489440918,8.556126594543457,157.67828369140625,76.74784088134766,5.684754521963824,"ɪtʃ  dæs , dæs mɪtʃ lioʊ ʃɪɹɜ˞ klaɪnɜ˞  hæt.",0.8948770761489868,13.839058876037598,2.095160961151123,quite high pitch,moderate speed,slightly clear,very roomy sounding,slightly monotone,slightly noisy,bad speech quality,Average
Ostschweiz_03b8c0f5109dd1af2ab2d438c1a29bd3d62d91474fcfdfeb36ed55d570486701,831d404d-b189-42b6-8120-073c1f8af73c,Ostschweiz,03b8c0f5109dd1af2ab2d438c1a29bd3d62d91474fcfdfeb36ed55d570486701,Die Verwaltung hat aufgrund von Personalvakanzen und nicht durchgeführter Arbeiten gespart.,male,52.574951171875,7.081244945526123,167.59503173828125,61.82823181152344,2.525252525252525,daɪ  hæt  vɔn  ʌnd    .,0.9412335157394408,14.200177192687988,2.731031894683838,quite high pitch,quite slowly,slightly clear,very roomy sounding,quite monotone,slightly noisy,moderate speech quality,Average
Ostschweiz_041583b5a4558020fc22eb815029b1cbdc1a988d0f3d7a433980dfdcc8bb4c24,831d404d-b189-42b6-8120-073c1f8af73c,Ostschweiz,041583b5a4558020fc22eb815029b1cbdc1a988d0f3d7a433980dfdcc8bb4c24,Die Massnahmen sollen priorisiert werden.,male,58.02191925048828,8.9829740524292,167.57984924316406,37.35989761352539,2.663622526636225,daɪ    wɜ˞dʌn.,0.8626731634140015,10.226628303527832,2.0250844955444336,quite high pitch,quite slowly,quite clear,very roomy sounding,quite monotone,slightly noisy,bad speech quality,Average
Ostschweiz_075148108d8493a356074efea3ea198ba93b09c4f6d2302115eb3cc828c075a9,831d404d-b189-42b6-8120-073c1f8af73c,Ostschweiz,075148108d8493a356074efea3ea198ba93b09c4f6d2302115eb3cc828c075a9,Es ist wenig innovativ und nicht zukunftsorientiert in der heutigen Zeit.,male,43.13029098510742,8.907245635986328,149.3914031982422,27.33220672607422,3.3875338753387534,ɛs  wɛnɪɡ  ʌnd   ɪn dɜ˞  zaɪt.,0.9614484310150146,19.43151092529297,2.8781423568725586,quite high pitch,slightly slowly,moderate ambient sound,very roomy sounding,very monotone,almost no noise,moderate speech quality,Average
Ostschweiz_080815729cb9ca3bda650272b1e147006bab7af42f10dace8d09423ea46d808c,831d404d-b189-42b6-8120-073c1f8af73c,Ostschweiz,080815729cb9ca3bda650272b1e147006bab7af42f10dace8d09423ea46d808c,Das wird mit der Vergabe der Stelle 'Leiter Animationen' deutlich.,male,54.283447265625,7.67500638961792,145.5379638671875,19.945629119873047,5.190796857463524,dæs  ɛmaɪti dɜ˞  dɜ˞ stɛl 'laɪtɜ˞ ' .,0.9182835221290588,14.271650314331056,2.007143974304199,quite high pitch,moderate speed,slightly clear,very roomy sounding,very monotone,slightly noisy,bad speech quality,Average
